,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,fact
142,2022-03-02 22:31:34,71.90155200178499,71.89270101965394,71.91135492947033,71.90155200178499,71.90155200178499,0.0,0.0,0.0,0.0,0.0,0.0,71.90155200178499,71.90138
143,2022-03-02 22:31:35,71.90233278701892,71.89308100062725,71.91129286108597,71.90233278701892,71.90233278701892,0.0,0.0,0.0,0.0,0.0,0.0,71.90233278701892,71.90295
144,2022-03-02 22:31:36,71.90311357225288,71.89380084996179,71.91131496819453,71.90311357225288,71.90311357225288,0.0,0.0,0.0,0.0,0.0,0.0,71.90311357225288,71.90326999999999
145,2022-03-02 22:31:37,71.9038943574868,71.89554139399668,71.91300136796471,71.9038943574868,71.9038943574868,0.0,0.0,0.0,0.0,0.0,0.0,71.9038943574868,71.90401999999999
146,2022-03-02 22:31:38,71.90467514272075,71.89484796667665,71.9129840654509,71.90467514272075,71.90467514272075,0.0,0.0,0.0,0.0,0.0,0.0,71.90467514272075,71.90405
147,2022-03-02 22:31:39,71.90508326396677,71.89567003686146,71.91655590484281,71.90508326396677,71.90508326396677,0.0,0.0,0.0,0.0,0.0,0.0,71.90508326396677,71.90446999999999
148,2022-03-02 22:31:40,71.90549138521278,71.89473962585822,71.91701185724821,71.90549138521278,71.90549138521278,0.0,0.0,0.0,0.0,0.0,0.0,71.90549138521278,71.90633000000001
149,2022-03-02 22:31:41,71.90589950645881,71.89763347997368,71.91601995535058,71.90589950645881,71.90589950645881,0.0,0.0,0.0,0.0,0.0,0.0,71.90589950645881,71.90639
150,2022-03-02 22:31:42,71.90630762770482,71.89812004196658,71.91538350602676,71.90630762770482,71.90630762770482,0.0,0.0,0.0,0.0,0.0,0.0,71.90630762770482,71.90665
151,2022-03-02 22:31:43,71.90671574895083,71.89531093040766,71.91622714421763,71.90671574895083,71.90671574895083,0.0,0.0,0.0,0.0,0.0,0.0,71.90671574895083,71.90666999999999
152,2022-03-02 22:31:44,71.90712387019686,71.89696606005056,71.91658189846017,71.90712387019686,71.90712387019686,0.0,0.0,0.0,0.0,0.0,0.0,71.90712387019686,71.9074
153,2022-03-02 22:31:47,71.9083482339349,71.89814574702983,71.91801757456993,71.9083482339349,71.9083482339349,0.0,0.0,0.0,0.0,0.0,0.0,71.9083482339349,71.90775
154,2022-03-02 22:31:48,71.90875635518093,71.89950230465148,71.91851160013739,71.90875635518093,71.90875635518093,0.0,0.0,0.0,0.0,0.0,0.0,71.90875635518093,71.9078
155,2022-03-02 22:31:49,71.90916447642694,71.90079944934084,71.91815225047347,71.90916447642694,71.90916447642694,0.0,0.0,0.0,0.0,0.0,0.0,71.90916447642694,71.90814
156,2022-03-02 22:31:50,71.90957259767296,71.89999476632603,71.91792184133277,71.90957259767296,71.90957259767296,0.0,0.0,0.0,0.0,0.0,0.0,71.90957259767296,71.90829000000001
157,2022-03-02 22:31:51,71.90998071891897,71.90045638014348,71.91935681563557,71.90998071891897,71.90998071891897,0.0,0.0,0.0,0.0,0.0,0.0,71.90998071891897,71.90853
158,2022-03-02 22:31:52,71.91038884016498,71.9018776482716,71.9193015655012,71.91038884016498,71.91038884016498,0.0,0.0,0.0,0.0,0.0,0.0,71.91038884016498,71.9094
159,2022-03-02 22:31:53,71.91079696141101,71.9003008395044,71.91970905446871,71.91079696141101,71.91079696141101,0.0,0.0,0.0,0.0,0.0,0.0,71.91079696141101,71.9112
160,2022-03-02 22:31:54,71.91120508265702,71.90200715937408,71.92201210199578,71.91120508265702,71.91120508265702,0.0,0.0,0.0,0.0,0.0,0.0,71.91120508265702,71.91122
161,2022-03-02 22:31:55,71.91161320390304,71.90333967158429,71.92117739105208,71.91161320390304,71.91161320390304,0.0,0.0,0.0,0.0,0.0,0.0,71.91161320390304,71.91129000000001
162,2022-03-02 22:31:56,71.91202132514906,71.90414220931711,71.92121705257489,71.91202132514906,71.91202132514906,0.0,0.0,0.0,0.0,0.0,0.0,71.91202132514906,71.91187
163,2022-03-02 22:31:57,71.91242944639507,71.90487736921455,71.92161891761232,71.91242944639507,71.91242944639507,0.0,0.0,0.0,0.0,0.0,0.0,71.91242944639507,71.91192
164,2022-03-02 22:31:58,71.91283756764109,71.90252743066212,71.92158629124653,71.91283756764109,71.91283756764109,0.0,0.0,0.0,0.0,0.0,0.0,71.91283756764109,71.91212
165,2022-03-02 22:31:59,71.91324934107458,71.90368496087919,71.92155559253975,71.91324934107458,71.91324934107458,0.0,0.0,0.0,0.0,0.0,0.0,71.91324934107458,71.91386
166,2022-03-02 22:32:00,71.91366111450805,71.90510995537322,71.92291900096346,71.91366111450805,71.91366111450805,0.0,0.0,0.0,0.0,0.0,0.0,71.91366111450805,71.91444
167,2022-03-02 22:32:01,71.91407288794153,71.9058838082616,71.92303942114765,71.91407288794153,71.91407288794153,0.0,0.0,0.0,0.0,0.0,0.0,71.91407288794153,71.91452
168,2022-03-02 22:32:02,71.91448466137503,71.90287883256053,71.92414555554728,71.91448466137503,71.91448466137503,0.0,0.0,0.0,0.0,0.0,0.0,71.91448466137503,71.91539
169,2022-03-02 22:32:03,71.91489643480851,71.90677783964941,71.92468546471342,71.91489643480851,71.91489643480851,0.0,0.0,0.0,0.0,0.0,0.0,71.91489643480851,71.91549
170,2022-03-02 22:32:04,71.91530820824198,71.90696623409659,71.92484158740302,71.91530820824198,71.91530820824198,0.0,0.0,0.0,0.0,0.0,0.0,71.91530820824198,71.9158
171,2022-03-02 22:32:05,71.91571998167547,71.90646925157012,71.923883719162,71.91571998167547,71.91571998167547,0.0,0.0,0.0,0.0,0.0,0.0,71.91571998167547,71.91595
172,2022-03-02 22:32:06,71.91613175510895,71.90753784330882,71.92497852900347,71.91613175510895,71.91613175510895,0.0,0.0,0.0,0.0,0.0,0.0,71.91613175510895,71.91644000000001
173,2022-03-02 22:32:07,71.91654352854243,71.90753854562656,71.92496325424811,71.91654352854243,71.91654352854243,0.0,0.0,0.0,0.0,0.0,0.0,71.91654352854243,71.91695
174,2022-03-02 22:32:08,71.91695530197592,71.90701179679431,71.92733762049268,71.91695530197592,71.91695530197592,0.0,0.0,0.0,0.0,0.0,0.0,71.91695530197592,71.91703000000001
175,2022-03-02 22:32:09,71.9173670754094,71.90887372510868,71.92623370970918,71.9173670754094,71.9173670754094,0.0,0.0,0.0,0.0,0.0,0.0,71.9173670754094,71.91769000000001
176,2022-03-02 22:32:10,71.91777884884289,71.90859929363164,71.92592351916863,71.91777884884289,71.91777884884289,0.0,0.0,0.0,0.0,0.0,0.0,71.91777884884289,71.91773
177,2022-03-02 22:32:11,71.91819062227637,71.90995397228102,71.92813980279269,71.91819062227637,71.91819062227637,0.0,0.0,0.0,0.0,0.0,0.0,71.91819062227637,71.91789
178,2022-03-02 22:32:12,71.91860239570985,71.91079013069425,71.92947339709939,71.91860239570985,71.91860239570985,0.0,0.0,0.0,0.0,0.0,0.0,71.91860239570985,71.91811
179,2022-03-02 22:32:13,71.91901416914334,71.90954078764545,71.92658508418084,71.91901416914334,71.91901416914334,0.0,0.0,0.0,0.0,0.0,0.0,71.91901416914334,71.91846
180,2022-03-02 22:32:14,71.91942594257682,71.91078466725739,71.92686527152124,71.91942594257682,71.91942594257682,0.0,0.0,0.0,0.0,0.0,0.0,71.91942594257682,71.91988
181,2022-03-02 22:32:15,71.9198377160103,71.91141139975818,71.9283054982569,71.9198377160103,71.9198377160103,0.0,0.0,0.0,0.0,0.0,0.0,71.9198377160103,71.91993000000001
182,2022-03-02 22:32:16,71.92024948944378,71.91187797973345,71.92861454291591,71.92024948944378,71.92024948944378,0.0,0.0,0.0,0.0,0.0,0.0,71.92024948944378,71.92004
183,2022-03-02 22:32:17,71.9206440414525,71.9119718712207,71.9285814192105,71.9206440414525,71.9206440414525,0.0,0.0,0.0,0.0,0.0,0.0,71.9206440414525,71.92026
184,2022-03-02 22:32:18,71.92103859346122,71.91130482357146,71.92971346528994,71.92103859346122,71.92103859346122,0.0,0.0,0.0,0.0,0.0,0.0,71.92103859346122,71.92104
185,2022-03-02 22:32:19,71.92143314546993,71.91265484858674,71.93275466402183,71.92143314546993,71.92143314546993,0.0,0.0,0.0,0.0,0.0,0.0,71.92143314546993,71.92198
186,2022-03-02 22:32:20,71.92182769747865,71.91240494264807,71.93047551306077,71.92182769747865,71.92182769747865,0.0,0.0,0.0,0.0,0.0,0.0,71.92182769747865,71.92199000000001
187,2022-03-02 22:32:21,71.92222224948738,71.9140644203489,71.93121422507906,71.92222224948738,71.92222224948738,0.0,0.0,0.0,0.0,0.0,0.0,71.92222224948738,71.923
188,2022-03-02 22:32:22,71.92261680149609,71.91336532920313,71.93236462739321,71.92261680149609,71.92261680149609,0.0,0.0,0.0,0.0,0.0,0.0,71.92261680149609,71.92316
189,2022-03-02 22:32:23,71.92301135350482,71.91493723714287,71.9334735422715,71.92301135350482,71.92301135350482,0.0,0.0,0.0,0.0,0.0,0.0,71.92301135350482,71.9235
190,2022-03-02 22:32:25,71.92380045752225,71.9140712102976,71.9317567906868,71.92380045752225,71.92380045752225,0.0,0.0,0.0,0.0,0.0,0.0,71.92380045752225,71.92448
191,2022-03-02 22:32:28,71.9249841135484,71.91303093175836,71.93423693796103,71.9249841135484,71.9249841135484,0.0,0.0,0.0,0.0,0.0,0.0,71.9249841135484,71.92486
192,2022-03-02 22:32:29,71.92537866555712,71.91530434537981,71.93806205822627,71.92537866555712,71.92537866555712,0.0,0.0,0.0,0.0,0.0,0.0,71.92537866555712,71.92489
193,2022-03-02 22:32:30,71.92577321756585,71.91729221593347,71.93503575919041,71.92577321756585,71.92577321756585,0.0,0.0,0.0,0.0,0.0,0.0,71.92577321756585,71.92524
194,2022-03-02 22:32:31,71.92616776957458,71.91750080312231,71.93537735798795,71.92616776957458,71.92616776957458,0.0,0.0,0.0,0.0,0.0,0.0,71.92616776957458,71.92541
195,2022-03-02 22:32:32,71.92656232158329,71.91610603318385,71.93472749948285,71.92656232158329,71.92656232158329,0.0,0.0,0.0,0.0,0.0,0.0,71.92656232158329,71.92545
196,2022-03-02 22:32:33,71.926956873592,71.91793021972927,71.9346211588522,71.926956873592,71.926956873592,0.0,0.0,0.0,0.0,0.0,0.0,71.926956873592,71.9257
197,2022-03-02 22:32:34,71.92735142560072,71.919151633768,71.93841148268211,71.92735142560072,71.92735142560072,0.0,0.0,0.0,0.0,0.0,0.0,71.92735142560072,71.92654
198,2022-03-02 22:32:35,71.92774597760945,71.91760322154273,71.93675273252857,71.92774597760945,71.92774597760945,0.0,0.0,0.0,0.0,0.0,0.0,71.92774597760945,71.92664
199,2022-03-02 22:32:36,71.92814052961816,71.91870810853976,71.93632676447032,71.92814052961816,71.92814052961816,0.0,0.0,0.0,0.0,0.0,0.0,71.92814052961816,71.92743
200,2022-03-02 22:32:37,71.92853508162688,71.92024215815879,71.93788822895725,71.92853508162688,71.92853508162688,0.0,0.0,0.0,0.0,0.0,0.0,71.92853508162688,71.92773000000001
201,2022-03-02 22:32:38,71.9289296336356,71.92060458749565,71.93723217491278,71.9289296336356,71.9289296336356,0.0,0.0,0.0,0.0,0.0,0.0,71.9289296336356,71.92891
202,2022-03-02 22:32:39,71.92938053881427,71.92090785186458,71.94041084403655,71.92938053881427,71.92938053881427,0.0,0.0,0.0,0.0,0.0,0.0,71.92938053881427,71.92952
203,2022-03-02 22:32:40,71.92983144399294,71.9215738780415,71.93879205603228,71.92983144399294,71.92983144399294,0.0,0.0,0.0,0.0,0.0,0.0,71.92983144399294,71.93061999999999
204,2022-03-02 22:32:41,71.93028234917159,71.92190007422496,71.94016801690934,71.93028234917159,71.93028234917159,0.0,0.0,0.0,0.0,0.0,0.0,71.93028234917159,71.93111
205,2022-03-02 22:32:42,71.93073325435027,71.92136208809217,71.94173962889411,71.93073325435027,71.93073325435027,0.0,0.0,0.0,0.0,0.0,0.0,71.93073325435027,71.93122
206,2022-03-02 22:32:43,71.93118415952893,71.92322787263495,71.93979128778327,71.93118415952893,71.93118415952893,0.0,0.0,0.0,0.0,0.0,0.0,71.93118415952893,71.93224000000001
207,2022-03-02 22:32:44,71.93163506470759,71.92077125341086,71.94009965094651,71.93163506470759,71.93163506470759,0.0,0.0,0.0,0.0,0.0,0.0,71.93163506470759,71.9326
208,2022-03-02 22:32:45,71.93208596988626,71.92370661004435,71.94200218621874,71.93208596988626,71.93208596988626,0.0,0.0,0.0,0.0,0.0,0.0,71.93208596988626,71.93261
209,2022-03-02 22:32:46,71.93253687506493,71.92381184995133,71.94124271762514,71.93253687506493,71.93253687506493,0.0,0.0,0.0,0.0,0.0,0.0,71.93253687506493,71.93325
210,2022-03-02 22:32:47,71.93298778024358,71.9243780184251,71.94062194216193,71.93298778024358,71.93298778024358,0.0,0.0,0.0,0.0,0.0,0.0,71.93298778024358,71.93359
211,2022-03-02 22:32:48,71.93343868542225,71.92498454326676,71.94479681313294,71.93343868542225,71.93343868542225,0.0,0.0,0.0,0.0,0.0,0.0,71.93343868542225,71.93391
212,2022-03-02 22:32:49,71.93388959060091,71.92427275484854,71.9431668371365,71.93388959060091,71.93388959060091,0.0,0.0,0.0,0.0,0.0,0.0,71.93388959060091,71.93445
213,2022-03-02 22:32:50,71.93434049577958,71.92562507030281,71.94313743629925,71.93434049577958,71.93434049577958,0.0,0.0,0.0,0.0,0.0,0.0,71.93434049577958,71.93512
214,2022-03-02 22:32:51,71.93479140095825,71.9266401280781,71.94333264272146,71.93479140095825,71.93479140095825,0.0,0.0,0.0,0.0,0.0,0.0,71.93479140095825,71.93517
215,2022-03-02 22:32:52,71.93524230613691,71.92639010556223,71.94441552943623,71.93524230613691,71.93524230613691,0.0,0.0,0.0,0.0,0.0,0.0,71.93524230613691,71.93523
216,2022-03-02 22:32:53,71.93569321131558,71.92707536185374,71.94446860185211,71.93569321131558,71.93569321131558,0.0,0.0,0.0,0.0,0.0,0.0,71.93569321131558,71.93542
217,2022-03-02 22:32:54,71.93614411649423,71.92711746084451,71.94407132752129,71.93614411649423,71.93614411649423,0.0,0.0,0.0,0.0,0.0,0.0,71.93614411649423,71.93587
218,2022-03-02 22:32:55,71.9365950216729,71.92694335181135,71.94519573062604,71.9365950216729,71.9365950216729,0.0,0.0,0.0,0.0,0.0,0.0,71.9365950216729,71.93627
219,2022-03-02 22:32:56,71.93704592685158,71.92783545315733,71.94671837774008,71.93704592685158,71.93704592685158,0.0,0.0,0.0,0.0,0.0,0.0,71.93704592685158,71.93637
220,2022-03-02 22:32:57,71.93731325081092,71.92890058898708,71.94533839027933,71.93731325081092,71.93731325081092,0.0,0.0,0.0,0.0,0.0,0.0,71.93731325081092,71.93715
221,2022-03-02 22:32:58,71.93758057477027,71.9282882191599,71.9466587544268,71.93758057477027,71.93758057477027,0.0,0.0,0.0,0.0,0.0,0.0,71.93758057477027,71.93733
222,2022-03-02 22:32:59,71.9378478987296,71.92967022984375,71.94612642501532,71.9378478987296,71.9378478987296,0.0,0.0,0.0,0.0,0.0,0.0,71.9378478987296,71.93751999999999
223,2022-03-02 22:33:00,71.93811522268896,71.92914013874302,71.94653440143838,71.93811522268896,71.93811522268896,0.0,0.0,0.0,0.0,0.0,0.0,71.93811522268896,71.93754
224,2022-03-02 22:33:01,71.9383825466483,71.9279638068047,71.94787390392136,71.9383825466483,71.9383825466483,0.0,0.0,0.0,0.0,0.0,0.0,71.9383825466483,71.93755
225,2022-03-02 22:33:02,71.93864987060765,71.92986849832724,71.94782954681467,71.93864987060765,71.93864987060765,0.0,0.0,0.0,0.0,0.0,0.0,71.93864987060765,71.93771
226,2022-03-02 22:33:03,71.93891719456698,71.92901070801936,71.94732963649079,71.93891719456698,71.93891719456698,0.0,0.0,0.0,0.0,0.0,0.0,71.93891719456698,71.9385
227,2022-03-02 22:33:04,71.93918451852635,71.92925328254029,71.94874565416582,71.93918451852635,71.93918451852635,0.0,0.0,0.0,0.0,0.0,0.0,71.93918451852635,71.93953
228,2022-03-02 22:33:05,71.93945184248568,71.93046879994232,71.94922931395458,71.93945184248568,71.93945184248568,0.0,0.0,0.0,0.0,0.0,0.0,71.93945184248568,71.93966999999999
229,2022-03-02 22:33:06,71.93971916644503,71.92882125704405,71.94843511723484,71.93971916644503,71.93971916644503,0.0,0.0,0.0,0.0,0.0,0.0,71.93971916644503,71.94032
230,2022-03-02 22:33:07,71.93998649040438,71.93139778268639,71.94847524041025,71.93998649040438,71.93998649040438,0.0,0.0,0.0,0.0,0.0,0.0,71.93998649040438,71.94083
231,2022-03-02 22:33:08,71.94025381436373,71.93219071658254,71.95020746046906,71.94025381436373,71.94025381436373,0.0,0.0,0.0,0.0,0.0,0.0,71.94025381436373,71.94086
232,2022-03-02 22:33:09,71.94052113832306,71.93127889245609,71.94840307399086,71.94052113832306,71.94052113832306,0.0,0.0,0.0,0.0,0.0,0.0,71.94052113832306,71.94095
233,2022-03-02 22:33:10,71.94078846228241,71.93134249295315,71.94921002265944,71.94078846228241,71.94078846228241,0.0,0.0,0.0,0.0,0.0,0.0,71.94078846228241,71.94136999999999
234,2022-03-02 22:33:11,71.94105578624176,71.93048046874134,71.94885492777684,71.94105578624176,71.94105578624176,0.0,0.0,0.0,0.0,0.0,0.0,71.94105578624176,71.94161
235,2022-03-02 22:33:12,71.94132311020111,71.93075540860644,71.95088318560313,71.94132311020111,71.94132311020111,0.0,0.0,0.0,0.0,0.0,0.0,71.94132311020111,71.94171
236,2022-03-02 22:33:16,71.9423924060385,71.93269873807229,71.95206625471208,71.9423924060385,71.9423924060385,0.0,0.0,0.0,0.0,0.0,0.0,71.9423924060385,71.94173
237,2022-03-02 22:33:17,71.94265972999784,71.93302666558615,71.95255994288692,71.94265972999784,71.94265972999784,0.0,0.0,0.0,0.0,0.0,0.0,71.94265972999784,71.94268000000001
238,2022-03-02 22:33:18,71.94302380633556,71.93419615300273,71.95230096638167,71.94302380633556,71.94302380633556,0.0,0.0,0.0,0.0,0.0,0.0,71.94302380633556,71.94292
239,2022-03-02 22:33:19,71.94338788267326,71.93525307282269,71.95122244876096,71.94338788267326,71.94338788267326,0.0,0.0,0.0,0.0,0.0,0.0,71.94338788267326,71.94344
240,2022-03-02 22:33:20,71.943751959011,71.93512727057959,71.95246721703336,71.943751959011,71.943751959011,0.0,0.0,0.0,0.0,0.0,0.0,71.943751959011,71.94351
241,2022-03-02 22:33:21,71.9441160353487,71.93529751719475,71.95239518352894,71.9441160353487,71.9441160353487,0.0,0.0,0.0,0.0,0.0,0.0,71.9441160353487,71.94431
242,2022-03-02 22:33:22,71.94448011168643,71.93512204283427,71.95392969666393,71.94448011168643,71.94448011168643,0.0,0.0,0.0,0.0,0.0,0.0,71.94448011168643,71.94461
243,2022-03-02 22:33:23,71.94484418802415,71.93574834768883,71.9528357162022,71.94484418802415,71.94484418802415,0.0,0.0,0.0,0.0,0.0,0.0,71.94484418802415,71.94476
244,2022-03-02 22:33:24,71.94520826436185,71.93637910050401,71.95519341957676,71.94520826436185,71.94520826436185,0.0,0.0,0.0,0.0,0.0,0.0,71.94520826436185,71.94489
245,2022-03-02 22:33:25,71.94557234069958,71.93747203699468,71.95594163544932,71.94557234069958,71.94557234069958,0.0,0.0,0.0,0.0,0.0,0.0,71.94557234069958,71.94536
246,2022-03-02 22:33:26,71.9459364170373,71.93663256273229,71.95497854183782,71.9459364170373,71.9459364170373,0.0,0.0,0.0,0.0,0.0,0.0,71.9459364170373,71.94537
247,2022-03-02 22:33:27,71.94630049337502,71.93873986366128,71.9547366440189,71.94630049337502,71.94630049337502,0.0,0.0,0.0,0.0,0.0,0.0,71.94630049337502,71.94561
248,2022-03-02 22:33:28,71.94666456971274,71.93789274678886,71.95706962922348,71.94666456971274,71.94666456971274,0.0,0.0,0.0,0.0,0.0,0.0,71.94666456971274,71.94578
249,2022-03-02 22:33:29,71.94702864605046,71.93830272296788,71.9566646181126,71.94702864605046,71.94702864605046,0.0,0.0,0.0,0.0,0.0,0.0,71.94702864605046,71.94586
250,2022-03-02 22:33:30,71.94739272238817,71.93711932769185,71.95596310748796,71.94739272238817,71.94739272238817,0.0,0.0,0.0,0.0,0.0,0.0,71.94739272238817,71.94658000000001
251,2022-03-02 22:33:31,71.94775679872589,71.93828885894759,71.95834593394405,71.94775679872589,71.94775679872589,0.0,0.0,0.0,0.0,0.0,0.0,71.94775679872589,71.9483
252,2022-03-02 22:33:32,71.94812087506361,71.9393371614523,71.95731219730638,71.94812087506361,71.94812087506361,0.0,0.0,0.0,0.0,0.0,0.0,71.94812087506361,71.9483
253,2022-03-02 22:33:33,71.94848495140133,71.9394417451014,71.95838400897236,71.94848495140133,71.94848495140133,0.0,0.0,0.0,0.0,0.0,0.0,71.94848495140133,71.94872
254,2022-03-02 22:33:34,71.94884902773904,71.9403710225167,71.95828741514597,71.94884902773904,71.94884902773904,0.0,0.0,0.0,0.0,0.0,0.0,71.94884902773904,71.94878
255,2022-03-02 22:33:35,71.94921310407676,71.93968079536563,71.9593552191281,71.94921310407676,71.94921310407676,0.0,0.0,0.0,0.0,0.0,0.0,71.94921310407676,71.94995
256,2022-03-02 22:33:36,71.94977538373503,71.94055209087104,71.95907380653232,71.94977538373503,71.94977538373503,0.0,0.0,0.0,0.0,0.0,0.0,71.94977538373503,71.95038000000001
257,2022-03-02 22:33:37,71.9503376633933,71.9417387700928,71.95844302568005,71.9503376633933,71.9503376633933,0.0,0.0,0.0,0.0,0.0,0.0,71.9503376633933,71.95145
258,2022-03-02 22:33:38,71.95089994305155,71.94341460213442,71.96136384999404,71.95089994305155,71.95089994305155,0.0,0.0,0.0,0.0,0.0,0.0,71.95089994305155,71.95184
259,2022-03-02 22:33:39,71.95146222270982,71.94214301709953,71.96083741086098,71.95146222270982,71.95146222270982,0.0,0.0,0.0,0.0,0.0,0.0,71.95146222270982,71.95193
260,2022-03-02 22:33:40,71.95202450236809,71.94406239340353,71.96297051280784,71.95202450236809,71.95202450236809,0.0,0.0,0.0,0.0,0.0,0.0,71.95202450236809,71.95198
261,2022-03-02 22:33:41,71.95258678202636,71.9423072850832,71.9623974146496,71.95258678202636,71.95258678202636,0.0,0.0,0.0,0.0,0.0,0.0,71.95258678202636,71.95251
262,2022-03-02 22:33:42,71.95314906168463,71.94451305899776,71.96146165298612,71.95314906168463,71.95314906168463,0.0,0.0,0.0,0.0,0.0,0.0,71.95314906168463,71.95274
263,2022-03-02 22:33:43,71.9537113413429,71.94503445970095,71.96135332995485,71.9537113413429,71.9537113413429,0.0,0.0,0.0,0.0,0.0,0.0,71.9537113413429,71.95303
264,2022-03-02 22:33:44,71.95427362100116,71.94442818194287,71.9626580988167,71.95427362100116,71.95427362100116,0.0,0.0,0.0,0.0,0.0,0.0,71.95427362100116,71.95339
265,2022-03-02 22:33:45,71.95483590065943,71.94511314315838,71.96410453996259,71.95483590065943,71.95483590065943,0.0,0.0,0.0,0.0,0.0,0.0,71.95483590065943,71.95371999999999
266,2022-03-02 22:33:46,71.9553981803177,71.94732957378463,71.96508941565882,71.9553981803177,71.9553981803177,0.0,0.0,0.0,0.0,0.0,0.0,71.9553981803177,71.95428000000001
267,2022-03-02 22:33:47,71.95596045997597,71.9471029216484,71.96592427604475,71.95596045997597,71.95596045997597,0.0,0.0,0.0,0.0,0.0,0.0,71.95596045997597,71.95506
268,2022-03-02 22:33:48,71.95652273963422,71.94587571318665,71.96469604584414,71.95652273963422,71.95652273963422,0.0,0.0,0.0,0.0,0.0,0.0,71.95652273963422,71.95594
269,2022-03-02 22:33:49,71.95708501929249,71.94778561138733,71.96619704241215,71.95708501929249,71.95708501929249,0.0,0.0,0.0,0.0,0.0,0.0,71.95708501929249,71.95844
270,2022-03-02 22:33:50,71.95764729895077,71.9487984439182,71.96691606342101,71.95764729895077,71.95764729895077,0.0,0.0,0.0,0.0,0.0,0.0,71.95764729895077,71.95853000000001
271,2022-03-02 22:33:51,71.95820957860903,71.94863927306767,71.96678651209561,71.95820957860903,71.95820957860903,0.0,0.0,0.0,0.0,0.0,0.0,71.95820957860903,71.95931999999999
272,2022-03-02 22:33:52,71.9587718582673,71.94912082434779,71.9690861044438,71.9587718582673,71.9587718582673,0.0,0.0,0.0,0.0,0.0,0.0,71.9587718582673,71.95998
273,2022-03-02 22:33:53,71.95933413792557,71.95055888871133,71.96777620129899,71.95933413792557,71.95933413792557,0.0,0.0,0.0,0.0,0.0,0.0,71.95933413792557,71.96004
274,2022-03-02 22:33:54,71.95989641758383,71.95029331891276,71.96846588069263,71.95989641758383,71.95989641758383,0.0,0.0,0.0,0.0,0.0,0.0,71.95989641758383,71.96035
275,2022-03-02 22:33:56,71.96080010708178,71.95062753391574,71.96858140105077,71.96080010708178,71.96080010708178,0.0,0.0,0.0,0.0,0.0,0.0,71.96080010708178,71.96038
276,2022-03-02 22:33:57,71.96125195183075,71.9528810074548,71.97050509542757,71.96125195183075,71.96125195183075,0.0,0.0,0.0,0.0,0.0,0.0,71.96125195183075,71.96047
277,2022-03-02 22:33:58,71.96170379657971,71.9533423492553,71.97084676528506,71.96170379657971,71.96170379657971,0.0,0.0,0.0,0.0,0.0,0.0,71.96170379657971,71.96109
278,2022-03-02 22:33:59,71.96215564132869,71.95364517895428,71.97066532172728,71.96215564132869,71.96215564132869,0.0,0.0,0.0,0.0,0.0,0.0,71.96215564132869,71.96246
279,2022-03-02 22:34:00,71.96260748607766,71.95437579485412,71.9715800650855,71.96260748607766,71.96260748607766,0.0,0.0,0.0,0.0,0.0,0.0,71.96260748607766,71.96249
280,2022-03-02 22:34:01,71.96305933082664,71.9549000215916,71.97261770858462,71.96305933082664,71.96305933082664,0.0,0.0,0.0,0.0,0.0,0.0,71.96305933082664,71.96294
281,2022-03-02 22:34:02,71.9635111755756,71.95507099658897,71.97293635125467,71.9635111755756,71.9635111755756,0.0,0.0,0.0,0.0,0.0,0.0,71.9635111755756,71.96304
282,2022-03-02 22:34:03,71.96396302032457,71.9549811708213,71.97233137813606,71.96396302032457,71.96396302032457,0.0,0.0,0.0,0.0,0.0,0.0,71.96396302032457,71.96396999999999
283,2022-03-02 22:34:04,71.96441486507355,71.9550812488297,71.97362345304278,71.96441486507355,71.96441486507355,0.0,0.0,0.0,0.0,0.0,0.0,71.96441486507355,71.96415999999999
284,2022-03-02 22:34:05,71.96486670982252,71.95597727994452,71.97397335407001,71.96486670982252,71.96486670982252,0.0,0.0,0.0,0.0,0.0,0.0,71.96486670982252,71.96443000000001
