750,74.97
Blade 22\UPyPlotExampleSender\timeBlade 22\\time,Blade 22\UPyPlotExampleSender\yVarBlade 22\\yVar
0.00,0.00
0.00,0.00
0.00,21851.81
0.00,31609.03
0.00,41943.95
0.00,51518.29
0.00,60990.10
0.00,71730.52
0.00,81636.70
0.00,91391.99
0.00,101529.80
0.00,111812.20
0.00,121634.40
0.00,131418.80
0.00,141866.00
0.00,151227.60
0.00,161760.30
0.00,171184.20
0.00,181571.80
0.00,191401.20
0.00,201566.80
0.00,211443.10
0.00,221715.90
0.00,231288.10
0.00,241792.80
0.00,251551.60
0.00,261438.60
0.00,271922.80
0.00,281520.20
0.00,291446.90
0.00,301438.10
0.00,311024.40
0.00,321635.40
0.00,331815.20
0.00,341282.50
0.00,351583.40
0.00,361249.80
0.00,371940.50
0.00,381591.80
0.00,391087.80
0.00,401846.90
0.00,411874.80
0.00,421430.20
0.00,431080.50
0.00,441416.00
0.00,451664.00
0.00,461884.70
0.00,471327.70
0.00,481742.20
0.00,491215.70
0.00,501380.60
0.00,511679.40
0.00,521837.70
0.00,531945.90
0.00,541747.60
0.00,551678.10
0.00,561798.70
0.00,571253.20
0.00,581728.10
0.00,591855.30
0.00,601725.40
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,598914.90
0.00,588316.40
0.00,579178.60
0.00,568405.90
0.00,558999.20
0.00,548991.60
0.00,538522.40
0.00,528849.20
0.00,518778.90
0.00,508865.00
0.00,499196.20
0.00,489049.60
0.00,478554.60
0.00,468645.60
0.00,458889.10
0.00,448436.40
0.00,439594.10
0.00,428489.60
0.00,418925.80
0.00,409143.10
0.00,398332.90
0.00,388711.20
0.00,378890.10
0.00,368639.80
0.00,358876.30
0.00,349074.50
0.00,338396.80
0.00,328607.90
0.00,318583.80
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
